rideable_type,member_casual,day_of_week,month,season,trip_duration_mins,hour,day_of_month
0,0,4,3,1,10,21,23
0,1,5,6,2,11,22,2
1,1,5,1,0,2,1,20
0,0,0,8,2,2,9,27
0,1,4,6,2,15,7,29
0,0,2,3,1,33,18,14
1,1,4,4,1,2,16,13
0,1,3,6,2,5,6,7
0,1,2,5,1,8,21,9
1,0,3,11,3,12,9,22
0,1,1,12,0,11,10,4
0,0,3,5,1,9,23,3
0,1,1,5,1,3,12,29
1,1,0,9,3,17,16,24
1,1,1,12,0,36,17,4
0,1,2,9,3,24,14,19
0,1,3,6,2,16,18,14
1,0,6,3,1,9,19,4
1,1,6,9,3,32,8,23
1,1,4,7,2,3,0,13
1,1,0,10,3,21,0,1
0,1,5,9,3,5,20,22
1,0,5,4,1,24,22,28
1,0,4,4,1,27,13,13
1,1,2,9,3,18,16,19
0,0,0,11,3,83,9,19
1,0,0,9,3,80,11,10
1,0,2,5,1,140,19,30
1,0,2,8,2,11,21,22
1,0,0,5,1,62,14,7
1,0,0,7,2,8,7,30
0,0,0,7,2,3,23,9
1,0,3,10,3,12,16,18
1,1,6,2,0,35,14,25
1,1,3,11,3,23,10,1
1,0,1,6,2,90,17,19
1,1,5,7,2,38,18,14
1,0,2,5,1,2,8,30
1,0,5,9,3,14,6,15
0,1,4,3,1,2,21,9
1,0,3,4,1,35,8,12
0,0,0,8,2,23,19,27
1,1,6,3,1,32,17,25
0,1,0,3,1,12,14,5
1,0,5,6,2,12,16,2
1,1,3,8,2,45,17,2
1,1,0,6,2,2,15,25
0,0,0,8,2,22,2,20
1,1,0,6,2,20,16,25
0,0,0,4,1,6,16,2
1,1,0,5,1,23,12,21
0,0,0,6,2,15,10,11
0,0,3,7,2,56,0,5
0,0,3,10,3,12,15,25
0,0,6,12,0,15,12,2
0,0,2,5,1,6,2,23
1,1,4,2,0,43,17,2
1,1,3,12,0,18,12,6
0,0,6,8,2,31,21,5
1,0,0,7,2,11,19,23
1,1,1,7,2,43,13,3
0,1,2,10,3,71,20,31
0,1,3,8,2,13,8,9
1,0,5,5,1,3,12,26
0,1,0,2,0,13,16,5
1,0,2,12,0,144,13,26
0,0,4,10,3,3,11,26
0,1,2,6,2,50,12,20
1,1,3,5,1,11,19,10
1,0,6,7,2,12,18,1
1,0,3,10,3,27,19,4
1,1,5,5,1,31,6,26
0,1,5,3,1,14,10,10
0,1,4,5,1,10,16,11
1,0,6,6,2,93,17,17
0,1,4,4,1,25,22,27
0,1,5,8,2,4,9,25
1,1,2,8,2,27,19,1
1,1,4,4,1,25,14,13
0,1,2,11,3,23,12,28
1,1,6,2,0,6,23,18
1,0,1,1,0,5,17,2
1,1,6,7,2,3,10,22
0,0,6,3,1,6,2,18
0,1,2,8,2,18,11,8
1,1,1,4,1,22,12,24
0,1,0,9,3,48,17,3
0,1,3,4,1,37,17,12
1,0,1,5,1,18,15,29
1,0,2,7,2,140,17,18
0,1,1,9,3,14,15,18
0,1,0,3,1,10,9,12
0,0,4,11,3,18,0,23
1,1,4,7,2,28,16,20
1,0,2,8,2,9,21,1
0,1,6,12,0,28,14,23
1,1,2,10,3,3,11,10
0,0,6,8,2,12,3,26
1,0,5,12,0,92,16,22
0,0,2,6,2,6,9,20
1,0,6,3,1,60,17,25
1,1,4,3,1,13,16,30
0,1,5,11,3,9,20,10
0,1,4,4,1,27,9,27
1,1,0,7,2,26,14,9
1,1,5,4,1,4,13,14
1,1,2,11,3,15,8,14
1,1,4,10,3,6,10,19
1,1,0,6,2,21,8,4
0,0,4,3,1,21,16,23
1,0,2,6,2,37,11,6
0,0,5,6,2,34,12,9
0,1,4,7,2,2,19,20
0,1,0,5,1,118,12,21
1,1,0,11,3,71,13,12
0,0,3,10,3,18,8,11
0,1,4,11,3,34,12,16
0,0,5,6,2,5,23,30
0,0,6,12,0,4,11,2
0,1,0,5,1,32,13,28
0,0,1,11,3,9,19,20
0,1,0,6,2,58,10,11
0,1,1,2,0,6,19,27
0,1,0,12,0,31,14,10
0,0,1,7,2,25,10,24
1,1,5,3,1,7,11,17
1,0,6,9,3,11,22,9
1,1,4,4,1,21,10,13
0,0,5,11,3,14,7,10
0,0,6,8,2,5,19,5
1,1,2,8,2,42,13,29
1,0,3,5,1,26,20,3
1,1,2,3,1,45,12,21
0,1,4,7,2,3,14,6
1,1,2,9,3,25,5,26
0,0,0,12,0,14,9,17
0,1,3,5,1,29,14,10
1,0,2,8,2,68,13,15
1,1,4,6,2,7,16,22
1,0,5,6,2,17,6,2
0,1,0,7,2,36,20,16
0,0,0,8,2,12,0,20
0,1,2,8,2,56,11,22
1,1,6,4,1,30,22,22
0,1,4,3,1,16,5,16
0,1,2,5,1,23,22,2
1,0,2,12,0,22,7,5
0,1,3,4,1,54,12,5
1,1,0,10,3,66,2,1
1,0,2,8,2,16,22,8
1,1,1,2,0,5,16,20
0,0,5,9,3,75,11,1
1,0,1,8,2,110,13,7
0,1,2,10,3,38,19,3
0,0,1,1,0,6,23,9
0,1,1,9,3,30,11,4
0,0,0,11,3,5,17,12
0,0,5,7,2,58,17,14
0,0,1,1,0,13,14,23
0,0,6,9,3,18,13,9
0,1,3,11,3,16,13,15
0,1,6,2,0,18,6,25
1,1,6,11,3,5,19,11
1,0,3,9,3,34,8,13
0,0,2,11,3,12,15,14
0,1,1,5,1,15,12,1
1,0,2,8,2,49,14,1
0,1,0,12,0,18,20,3
0,0,4,7,2,110,18,20
0,0,3,1,0,3,17,4
0,0,5,8,2,17,1,18
0,1,5,10,3,3,2,27
0,1,2,12,0,28,13,26
0,0,3,5,1,17,8,17
1,0,6,1,0,39,23,7
1,1,3,3,1,27,21,1
1,0,0,11,3,10,2,19
0,0,6,10,3,10,13,7
0,1,0,10,3,9,21,8
0,1,1,5,1,102,15,8
0,1,0,4,1,29,0,16
1,0,2,9,3,6,13,12
0,0,5,9,3,15,10,22
1,1,3,1,0,6,18,25
1,0,5,8,2,21,5,18
0,1,0,10,3,19,6,1
0,1,2,7,2,51,12,4
0,0,4,2,0,5,13,2
1,0,5,6,2,121,19,2
0,1,5,5,1,9,9,26
0,1,1,12,0,22,8,18
1,0,2,5,1,16,17,9
1,0,4,6,2,70,13,1
0,0,6,6,2,3,19,24
0,0,6,6,2,14,23,3
0,1,6,1,0,4,2,28
1,0,0,9,3,29,10,10
0,0,4,5,1,46,19,11
0,0,4,7,2,49,21,20
0,0,0,3,1,4,18,12
0,0,4,11,3,3,13,9
0,0,0,10,3,36,14,1
0,0,5,10,3,9,16,20
0,0,6,2,0,7,14,11
1,0,4,8,2,102,20,24
1,0,1,8,2,53,6,7
0,1,0,10,3,4,15,8
0,1,6,1,0,36,3,21
1,0,6,7,2,4,4,29
1,0,0,9,3,53,19,3
1,1,5,9,3,23,14,15
0,0,1,12,0,5,21,18
0,1,6,6,2,14,12,17
1,1,2,7,2,40,10,25
1,0,0,6,2,124,15,18
1,1,0,10,3,5,13,29
0,0,3,7,2,2,0,5
1,0,6,5,1,112,9,20
1,1,4,7,2,39,19,13
0,1,5,4,1,26,7,14
1,0,4,4,1,23,14,13
0,0,3,11,3,6,10,29
1,1,2,8,2,34,21,8
1,0,5,8,2,95,11,18
1,0,5,7,2,16,14,7
1,0,4,10,3,25,12,5
1,0,4,3,1,17,18,9
0,1,6,12,0,6,22,2
0,1,4,6,2,14,22,1
0,1,3,8,2,29,20,9
1,0,5,9,3,20,23,22
1,0,5,4,1,24,13,7
1,0,4,6,2,3,13,8
1,0,6,7,2,86,14,15
0,0,2,10,3,11,16,10
1,1,3,5,1,16,10,31
1,1,3,3,1,3,23,1
0,0,2,6,2,14,13,20
1,0,1,9,3,6,18,4
1,0,0,10,3,11,15,15
1,0,0,12,0,7,16,10
1,1,5,5,1,20,9,26
0,0,0,3,1,5,2,19
0,1,0,6,2,18,3,4
0,0,0,4,1,56,0,16
1,1,6,4,1,33,20,1
0,0,4,6,2,40,11,22
0,0,5,9,3,54,23,15
0,0,2,5,1,64,23,16
0,1,5,2,0,4,0,24
0,1,3,6,2,25,16,7
0,0,2,7,2,29,11,25
1,0,3,11,3,32,11,8
1,0,0,6,2,4,6,25
1,1,3,11,3,21,7,15
0,0,1,12,0,14,20,25
0,0,3,12,0,32,11,27
0,1,5,5,1,18,22,12
1,0,5,6,2,34,12,30
0,1,0,9,3,60,17,10
1,1,6,8,2,80,17,26
1,1,6,5,1,21,9,6
0,0,1,8,2,4,11,14
0,1,3,12,0,6,14,6
0,1,1,11,3,65,16,13
0,0,0,2,0,20,15,12
1,1,2,8,2,49,17,22
1,0,4,10,3,45,12,26
1,0,1,2,0,22,10,20
0,1,0,8,2,14,16,6
1,1,0,6,2,14,14,11
1,0,6,9,3,18,20,16
0,0,6,9,3,12,6,2
1,1,5,6,2,37,12,2
0,0,5,4,1,21,14,14
1,0,3,7,2,70,17,12
0,0,5,5,1,76,9,26
0,0,5,11,3,17,15,17
1,0,0,4,1,13,12,30
1,1,3,7,2,31,6,19
1,1,0,4,1,17,9,30
0,0,3,5,1,28,19,10
0,1,5,8,2,20,11,11
1,0,0,7,2,57,10,23
1,0,6,9,3,21,13,9
0,0,2,7,2,31,11,11
0,0,0,6,2,49,0,18
0,1,0,3,1,5,10,19
0,0,4,4,1,4,15,20
0,0,5,11,3,4,14,10
1,0,4,2,0,14,23,23
0,0,1,8,2,2,1,28
0,0,1,8,2,22,18,28
0,0,2,8,2,64,14,1
0,0,2,12,0,5,23,19
1,0,4,8,2,92,13,17
0,1,6,4,1,39,9,22
0,0,1,10,3,30,15,2
1,1,3,5,1,38,11,24
1,1,4,3,1,13,19,2
0,1,2,9,3,12,0,5
1,1,0,7,2,40,10,16
0,0,5,9,3,22,10,1
0,1,1,5,1,8,20,15
1,1,5,7,2,10,19,21
1,0,6,2,0,11,23,18
1,0,2,7,2,86,14,18
0,1,3,6,2,7,0,21
1,1,5,8,2,97,6,4
1,0,4,1,0,7,16,12
1,0,3,9,3,32,21,6
0,0,3,7,2,30,17,19
1,1,2,7,2,9,16,18
1,0,5,5,1,70,15,26
0,0,2,10,3,40,10,10
1,1,2,8,2,24,10,8
0,1,6,9,3,57,19,9
1,0,5,7,2,134,11,14
0,1,5,3,1,26,22,10
1,1,6,4,1,3,6,1
0,0,4,5,1,6,0,4
1,1,5,1,0,32,9,6
1,0,4,9,3,73,18,14
0,1,1,8,2,16,0,21
1,0,2,11,3,9,20,14
0,0,2,4,1,30,14,18
1,1,0,3,1,10,0,5
0,0,4,1,0,12,6,12
0,0,1,10,3,11,11,16
0,0,6,9,3,35,2,23
0,0,5,10,3,17,19,27
1,0,3,8,2,41,11,23
1,1,6,11,3,2,13,11
0,0,2,5,1,58,15,23
1,1,3,4,1,39,19,19
0,0,6,9,3,71,9,2
1,1,0,10,3,13,20,29
1,1,2,7,2,26,23,18
1,1,3,8,2,41,10,9
0,0,6,12,0,8,12,30
1,0,5,6,2,62,21,30
1,0,1,8,2,18,5,7
0,0,2,5,1,16,9,30
0,0,0,7,2,6,14,9
0,0,5,11,3,28,13,10
0,1,3,4,1,21,13,19
1,0,0,12,0,19,2,24
1,0,3,5,1,12,15,31
1,0,3,8,2,56,14,2
0,1,1,4,1,43,7,17
1,1,5,12,0,12,23,22
1,0,4,1,0,2,22,12
0,1,5,12,0,3,18,15
0,0,2,8,2,13,0,29
1,1,2,6,2,26,18,20
1,1,6,8,2,39,11,19
1,0,3,8,2,11,18,30
0,1,4,12,0,12,9,21
0,1,0,9,3,36,20,3
1,0,0,10,3,35,10,22
1,1,0,6,2,8,17,4
1,1,1,12,0,19,11,18
0,1,1,11,3,32,11,13
1,1,0,12,0,33,16,17
1,0,2,7,2,94,15,11
0,0,1,10,3,7,21,30
0,1,5,1,0,14,10,13
1,0,0,7,2,3,17,23
1,0,3,5,1,87,12,24
0,0,4,9,3,15,7,7
0,0,4,8,2,22,20,10
0,1,6,7,2,9,3,15
0,0,6,11,3,48,14,4
1,1,5,8,2,10,9,25
0,0,2,9,3,4,10,12
1,1,3,9,3,33,20,27
1,1,4,9,3,21,19,14
1,1,5,7,2,20,9,14
0,0,5,5,1,53,14,12
1,1,5,7,2,14,9,7
1,1,4,10,3,25,21,5
1,1,0,1,0,94,14,1
1,0,0,3,1,12,7,12
1,0,1,9,3,26,17,4
1,0,1,8,2,115,12,14
1,0,2,6,2,51,17,6
0,0,4,9,3,25,16,7
1,0,2,7,2,93,19,4
1,0,3,2,0,9,7,22
1,0,1,7,2,8,22,10
1,0,0,1,0,12,12,1
0,1,1,9,3,30,14,4
0,0,1,10,3,9,0,16
0,0,3,5,1,36,16,17
0,1,0,4,1,9,16,16
1,1,4,1,0,6,14,12
0,0,0,5,1,9,15,21
1,1,2,4,1,16,16,4
1,1,1,1,0,36,17,9
1,1,2,8,2,33,13,29
0,0,0,10,3,49,17,15
1,1,4,11,3,8,6,2
0,1,1,7,2,29,9,3
0,1,4,9,3,5,5,21
0,0,6,2,0,2,3,11
0,1,2,10,3,7,5,10
1,1,4,8,2,24,15,31
0,1,3,1,0,18,8,11
0,1,5,10,3,29,18,6
0,0,6,10,3,2,9,7
1,0,0,12,0,17,16,31
1,0,0,5,1,174,13,7
1,1,2,10,3,22,7,31
1,0,3,12,0,41,13,13
1,0,6,7,2,23,22,22
0,0,3,10,3,23,23,4
0,0,1,3,1,8,11,6
0,1,5,12,0,3,11,8
0,0,1,11,3,35,12,13
0,0,0,10,3,30,17,22
0,0,1,1,0,32,14,16
1,0,5,6,2,7,13,2
1,1,5,8,2,50,10,25
1,0,0,9,3,154,7,3
0,1,4,3,1,20,13,23
0,0,4,9,3,10,12,14
0,1,4,7,2,12,11,27
0,0,3,4,1,11,8,26
1,1,2,7,2,46,13,4
0,0,2,9,3,12,11,5
1,1,2,12,0,33,12,12
0,0,4,11,3,10,5,16
1,1,5,7,2,6,15,21
1,0,2,8,2,16,5,1
1,0,1,8,2,36,21,28
1,1,4,3,1,8,12,30
1,0,3,8,2,166,9,9
0,0,6,7,2,17,1,15
0,1,4,10,3,18,6,5
0,0,1,11,3,2,22,20
1,0,0,2,0,47,9,19
0,0,1,5,1,4,9,8
0,0,0,9,3,8,5,3
0,0,3,6,2,15,13,7
0,0,6,8,2,32,21,5
0,0,5,7,2,39,15,7
0,1,4,4,1,20,7,27
0,1,0,1,0,19,15,15
1,0,3,4,1,8,9,19
1,0,6,11,3,110,16,4
0,0,1,11,3,16,12,6
1,0,4,2,0,7,5,2
1,0,0,5,1,40,16,7
0,0,2,10,3,66,11,10
1,0,1,6,2,6,12,12
0,1,4,8,2,21,14,3
1,1,0,6,2,18,13,18
1,0,5,9,3,13,15,15
0,1,6,8,2,33,13,19
1,0,1,9,3,12,11,11
1,1,5,11,3,10,23,10
0,1,4,5,1,17,8,11
0,1,4,8,2,9,5,17
1,0,3,9,3,17,13,20
0,0,5,9,3,6,0,1
0,0,3,9,3,19,11,20
1,1,6,7,2,4,22,15
0,1,3,5,1,3,15,17
0,0,1,9,3,16,7,11
0,1,1,12,0,8,2,11
0,1,0,7,2,12,21,16
0,1,2,7,2,18,14,25
0,1,5,10,3,38,14,6
0,0,5,6,2,11,7,9
0,0,1,7,2,3,6,31
1,0,0,5,1,8,2,28
0,0,5,10,3,26,16,13
1,1,5,7,2,6,6,21
0,0,0,3,1,10,5,12
0,0,5,9,3,35,20,29
0,1,6,4,1,22,6,8
0,0,4,9,3,30,12,7
0,1,6,8,2,10,16,5
1,0,0,11,3,35,16,5
1,0,5,7,2,98,18,21
0,0,6,3,1,27,2,4
1,0,0,5,1,14,11,14
0,0,4,6,2,13,2,29
1,1,5,9,3,34,17,15
1,1,3,12,0,27,18,13
1,1,4,4,1,24,0,6
1,0,1,11,3,33,17,6
1,0,0,2,0,45,19,19
0,0,1,11,3,18,20,13
0,0,0,5,1,7,2,28
0,1,4,7,2,25,16,27
1,0,5,9,3,144,12,15
1,0,3,7,2,25,3,19
1,0,5,6,2,71,14,2
1,0,0,4,1,20,12,9
1,1,6,11,3,21,14,25
1,0,5,6,2,19,20,9
0,1,6,7,2,5,19,8
0,1,2,7,2,20,22,18
0,0,5,12,0,21,18,29
0,1,6,9,3,114,13,9
1,0,5,7,2,27,6,14
0,0,0,8,2,14,19,6
0,0,1,8,2,17,16,28
1,1,1,8,2,28,19,28
1,0,0,10,3,4,17,1
0,0,4,7,2,41,20,20
0,1,0,9,3,6,4,10
1,0,6,7,2,12,0,8
0,0,6,7,2,28,0,29
1,0,2,9,3,27,19,12
0,1,4,5,1,7,6,11
1,1,3,9,3,111,16,20
1,1,0,11,3,48,11,12
1,0,1,1,0,13,21,23
0,1,4,1,0,5,8,19
1,1,4,5,1,34,14,18
0,0,6,11,3,5,23,4
1,0,4,5,1,82,11,18
1,1,0,4,1,11,20,16
0,0,6,4,1,21,23,29
0,1,2,8,2,15,7,8
1,0,3,4,1,55,10,12
0,0,5,8,2,47,7,25
1,1,0,6,2,20,17,25
0,1,0,7,2,24,21,9
0,0,4,12,0,5,16,14
0,0,1,9,3,38,11,4
1,1,2,7,2,84,9,4
0,0,6,8,2,132,13,19
1,1,3,12,0,14,8,27
1,1,3,4,1,23,16,19
0,1,1,1,0,6,13,16
0,1,2,10,3,10,10,17
0,1,3,1,0,16,13,11
1,0,2,6,2,11,4,27
1,1,1,12,0,13,10,18
1,0,3,9,3,81,16,27
0,1,1,9,3,3,16,18
1,0,3,10,3,90,12,18
0,1,2,11,3,9,7,28
0,0,0,8,2,27,17,20
1,0,0,4,1,19,15,2
0,1,6,4,1,3,10,22
0,0,6,2,0,16,14,4
1,1,4,12,0,22,16,7
1,0,2,8,2,24,18,1
1,1,4,7,2,32,22,6
1,1,5,6,2,22,14,30
1,1,4,9,3,15,4,21
1,0,3,7,2,8,8,19
1,1,3,8,2,34,16,23
0,0,1,11,3,39,22,6
0,1,0,11,3,10,14,5
0,1,5,11,3,25,13,17
0,0,0,11,3,33,14,19
1,0,2,8,2,48,16,29
0,0,4,7,2,11,6,20
0,0,1,8,2,39,22,28
0,1,4,2,0,37,8,23
1,1,6,2,0,7,15,18
1,0,5,5,1,2,19,12
0,0,2,10,3,25,8,24
0,1,3,3,1,33,12,1
0,1,5,11,3,15,9,24
1,1,5,11,3,5,16,10
0,0,3,5,1,42,17,3
1,0,5,10,3,45,15,27
0,1,4,6,2,5,18,8
0,1,3,2,0,18,21,22
1,1,6,1,0,3,2,7
1,0,0,5,1,6,9,7
1,1,4,8,2,51,14,3
0,0,4,10,3,17,12,12
1,0,2,5,1,13,16,16
1,0,6,9,3,47,22,16
1,1,2,3,1,9,21,28
1,1,2,12,0,17,13,12
1,0,4,5,1,36,11,11
1,0,0,7,2,92,14,9
0,1,4,6,2,13,6,1
1,1,1,2,0,9,21,6
0,0,5,8,2,6,10,25
0,1,4,4,1,53,17,20
1,1,2,4,1,79,10,18
1,0,3,12,0,35,14,27
1,1,3,9,3,20,16,27
0,1,1,7,2,19,15,3
0,0,0,9,3,136,8,24
1,1,5,10,3,15,16,27
1,0,2,2,0,20,7,14
1,0,5,5,1,49,11,12
0,0,2,10,3,10,9,31
1,0,2,4,1,10,6,25
1,0,3,1,0,11,21,18
1,1,0,7,2,15,12,16
0,0,2,11,3,16,22,28
0,0,0,10,3,19,7,8
1,1,2,8,2,23,19,22
0,1,6,4,1,15,9,1
1,0,1,7,2,40,21,3
0,0,6,8,2,3,8,12
0,1,2,3,1,3,16,7
1,1,2,6,2,39,7,6
1,1,0,4,1,26,13,2
1,0,6,9,3,65,14,9
0,1,3,11,3,18,6,22
0,1,3,5,1,19,21,24
0,1,2,7,2,4,6,18
0,0,4,12,0,59,18,14
0,0,1,1,0,47,21,23
0,1,3,10,3,3,14,11
1,0,0,12,0,4,21,10
0,0,0,10,3,45,21,1
0,1,3,5,1,21,17,17
0,1,3,4,1,14,10,12
1,0,4,8,2,4,14,17
1,1,4,11,3,46,6,2
0,1,5,5,1,9,11,12
0,0,0,9,3,34,15,17
0,1,3,5,1,35,8,10
0,1,3,9,3,24,7,20
1,1,6,2,0,44,16,25
0,0,4,1,0,12,15,5
1,0,0,6,2,29,15,25
1,1,4,8,2,6,23,3
1,1,0,6,2,26,14,18
0,1,0,10,3,3,15,22
0,0,1,6,2,7,18,5
1,1,5,12,0,8,12,1
0,1,6,12,0,20,13,23
1,0,5,11,3,20,16,17
0,1,0,7,2,2,2,2
0,1,1,3,1,26,6,20
1,1,2,1,0,5,23,24
1,1,3,6,2,8,1,28
1,1,0,5,1,22,20,14
0,1,2,2,0,4,15,7
0,0,4,7,2,31,15,27
0,1,2,7,2,30,10,18
0,1,5,11,3,21,2,17
1,0,0,9,3,47,0,17
1,0,4,6,2,15,21,29
0,1,1,5,1,4,22,1
1,0,1,5,1,12,21,15
1,1,3,8,2,14,16,9
0,1,5,6,2,32,20,9
0,0,0,3,1,7,8,26
1,1,5,2,0,2,11,3
1,0,0,9,3,9,23,17
1,1,5,8,2,10,14,18
1,0,2,2,0,4,5,21
0,0,4,8,2,62,9,31
1,1,1,7,2,32,12,31
0,1,4,5,1,14,23,11
0,1,0,1,0,3,12,8
0,0,4,9,3,18,12,21
1,0,2,5,1,11,12,9
1,0,3,7,2,83,16,12
1,1,1,1,0,29,16,9
1,0,0,7,2,145,14,9
0,1,4,8,2,13,10,3
1,1,0,4,1,15,19,9
0,0,5,10,3,77,13,20
0,1,4,7,2,22,13,6
1,0,3,6,2,11,1,14
1,0,1,7,2,79,14,3
1,1,5,5,1,36,7,19
0,1,2,8,2,22,11,15
1,0,4,1,0,12,16,26
1,0,6,6,2,79,13,24
1,1,3,11,3,27,11,22
1,1,3,5,1,17,13,24
0,0,2,4,1,38,13,25
0,0,4,1,0,5,14,12
0,1,6,4,1,11,13,1
1,1,4,11,3,30,7,16
1,0,0,6,2,23,10,25
0,1,0,1,0,14,9,15
0,0,4,11,3,22,18,9
1,1,5,6,2,76,16,16
0,1,0,4,1,17,20,30
0,0,5,2,0,5,14,3
0,1,1,7,2,40,9,31
1,0,6,6,2,66,21,3
1,0,0,8,2,48,17,13
0,1,2,6,2,5,2,6
0,1,1,4,1,15,8,24
0,0,2,11,3,8,15,28
0,0,4,8,2,20,16,24
0,0,2,3,1,23,12,28
1,0,1,3,1,10,9,20
1,0,4,5,1,7,14,25
0,1,2,1,0,25,23,10
0,0,0,4,1,97,21,30
1,1,5,10,3,6,1,13
1,1,6,10,3,36,13,7
1,0,1,1,0,19,11,16
1,0,3,7,2,9,7,26
1,1,6,5,1,64,7,13
0,0,3,10,3,32,17,25
0,1,2,8,2,35,11,8
0,1,6,6,2,10,15,17
1,0,2,7,2,31,20,18
0,0,0,6,2,50,20,18
0,0,2,10,3,19,9,10
1,1,6,2,0,4,12,4
1,0,6,6,2,13,4,3
0,0,1,10,3,9,7,9
1,1,2,5,1,62,9,2
0,0,5,12,0,8,23,29
1,0,3,7,2,8,5,12
1,1,1,7,2,31,6,24
1,1,1,7,2,11,0,31
0,1,1,7,2,15,0,10
1,0,4,11,3,85,10,16
0,1,6,2,0,14,19,11
0,0,6,5,1,50,17,20
0,1,1,9,3,30,17,25
1,1,0,8,2,16,19,13
1,0,5,8,2,8,16,18
0,0,2,8,2,24,13,1
0,1,5,4,1,60,17,28
0,1,1,7,2,25,18,10
1,0,6,2,0,49,16,25
0,0,1,7,2,4,14,31
1,0,5,11,3,36,13,17
0,1,2,4,1,18,7,11
1,0,3,10,3,12,18,18
1,0,0,3,1,3,10,12
1,1,4,6,2,29,20,1
1,1,1,6,2,7,21,19
0,0,4,10,3,25,0,12
0,0,1,6,2,26,10,19
0,0,2,8,2,15,18,22
1,1,6,4,1,7,23,8
1,1,5,12,0,34,16,1
0,1,0,12,0,7,0,10
0,1,4,7,2,2,4,6
0,1,1,1,0,4,14,9
1,1,6,8,2,12,6,26
1,0,2,11,3,6,22,21
1,1,1,11,3,14,11,27
0,1,0,11,3,14,7,12
0,0,1,6,2,14,13,5
0,0,2,5,1,36,19,30
0,1,0,5,1,21,1,7
1,0,5,3,1,10,7,3
1,0,0,6,2,66,10,18
1,0,0,10,3,70,14,1
0,0,1,8,2,42,17,21
1,1,1,12,0,11,12,25
1,1,2,11,3,12,15,7
1,1,3,11,3,15,22,1
1,0,1,2,0,45,13,20
1,1,2,6,2,31,16,20
1,0,3,2,0,5,12,1
1,1,1,4,1,34,16,3
1,0,3,4,1,7,19,5
1,1,2,2,0,16,14,21
0,1,5,5,1,37,17,26
1,0,4,7,2,55,12,27
1,1,6,9,3,5,23,2
1,0,1,5,1,31,14,22
0,1,1,9,3,25,19,18
1,0,2,3,1,7,21,21
1,1,0,6,2,42,15,18
1,0,2,7,2,65,21,18
1,1,4,2,0,9,10,16
0,1,4,6,2,57,20,22
0,0,0,12,0,8,20,17
1,1,3,11,3,9,19,15
0,1,6,11,3,14,19,11
1,0,1,5,1,4,10,1
0,0,0,5,1,3,22,21
1,1,0,6,2,63,18,18
0,1,3,11,3,8,13,29
1,1,5,3,1,10,23,17
0,0,6,7,2,57,18,15
1,0,2,10,3,20,18,24
0,0,4,5,1,11,7,4
0,1,4,5,1,9,4,18
1,0,2,10,3,4,0,3
0,0,4,7,2,76,11,13
0,0,6,10,3,10,16,7
1,0,3,6,2,21,18,7
1,0,0,8,2,8,13,20
0,0,6,9,3,17,0,16
1,1,1,1,0,33,15,16
1,1,3,11,3,4,15,15
0,1,6,5,1,16,13,6
1,0,1,5,1,22,16,29
0,1,5,8,2,34,19,18
1,1,1,6,2,25,16,12
0,0,6,6,2,18,23,10
1,0,4,5,1,71,12,18
0,1,6,2,0,7,13,18
1,0,3,10,3,5,16,25
0,1,0,9,3,6,17,10
0,0,1,3,1,7,14,27
0,1,1,5,1,31,18,8
0,1,0,1,0,13,1,1
0,1,5,11,3,28,7,10
1,0,4,8,2,26,18,31
0,0,6,9,3,21,14,9
0,1,6,7,2,12,6,1
1,0,5,9,3,17,12,15
1,0,3,8,2,22,0,23
1,1,2,6,2,8,21,20
1,1,0,11,3,23,17,26
0,0,0,6,2,25,12,18
1,1,5,8,2,10,12,25
1,0,1,10,3,8,6,16
1,1,3,8,2,41,16,2
0,1,3,10,3,73,10,18
1,1,1,5,1,19,18,22
1,0,0,8,2,53,12,20
0,1,3,8,2,20,15,9
0,0,4,12,0,8,8,28
1,1,2,3,1,16,7,28
1,1,3,5,1,5,12,31
0,0,4,10,3,22,6,5
1,1,5,6,2,24,12,16
0,1,0,8,2,25,12,13
1,1,4,4,1,34,6,6
0,1,0,7,2,40,21,23
1,0,5,9,3,10,19,8
1,1,3,3,1,26,18,1
1,1,2,7,2,22,6,25
1,0,5,11,3,37,22,10
0,1,5,1,0,30,8,20
1,0,6,9,3,10,8,2
0,1,4,11,3,3,20,2
0,1,1,4,1,13,21,10
1,0,4,8,2,113,18,3
1,0,4,12,0,22,15,21
1,0,6,6,2,47,12,10
1,0,6,9,3,20,2,23
0,1,1,1,0,42,20,9
0,1,5,9,3,28,19,22
0,0,4,6,2,102,21,15
0,1,6,4,1,9,18,22
1,1,6,4,1,19,11,8
0,1,1,6,2,28,16,19
0,0,1,3,1,10,23,13
0,1,6,9,3,33,14,9
1,1,5,6,2,38,9,2
1,1,5,5,1,2,22,19
1,1,5,7,2,14,11,14
0,0,2,4,1,4,6,4
0,0,5,9,3,40,18,22
1,1,3,9,3,21,8,27
0,0,1,9,3,13,23,11
1,1,4,4,1,2,2,13
1,0,6,4,1,25,14,22
1,0,2,10,3,60,12,10
1,0,4,1,0,54,18,12
1,1,3,8,2,13,7,9
0,0,4,4,1,94,16,27
1,0,3,2,0,4,14,15
1,0,0,6,2,41,22,18
0,0,4,7,2,3,10,6
1,0,6,7,2,19,15,29
0,0,6,1,0,10,12,28
1,1,1,7,2,73,10,3
1,1,2,8,2,32,17,29
1,0,4,7,2,83,17,6
